title,url,content
"Aurelie Moeremans Bongkar Cara Partai Politik Rekrut Artis, Singgung Ijazah Instan Langsung S2",https://www.tribunnews.com/seleb/2025/09/01/aurelie-moeremans-bongkar-cara-partai-politik-rekrut-artis-singgung-ijazah-instan-langsung-s2,"TRIBUNNEWS.COM - Aktris sekaligus model keturunan Belgia, Aurelie Moeremans membongkar sisi gelap partai politik saat merekrut publik figur atau artis. Aurelie Moeremans mengaku sudah berulang kali ditawari masuk ke sebuah partai politik . Bahkan penawaran tersebut sudah pernah ia dapatkan sejak tahun 2016 lalu hingga sekarang. Tak tanggung-tanggung, wanita yang baru saja mengumumkan pernikahannya dengan Tyler Bigenho pada 30 Desember 2024 lalu ini, juga diiming-imingi gaji ratusan juta per bulan. Bahkan Aurelie merasa, tugas yang diemban tidaklah sulit. Karena dirinya hanya perlu menjadi 'pemanis' dan mengikutip ketua partai politik dalam setiap agenda. Namun nyatanya tawaran menggiurkan itu berulang kali ditolak oleh wanita kelahiran Belgia, 8 Agustus 1993  ini. Belakangan, Aurelie kembali ditawari masuk ke partai politik lagi. Aurelie mencoba menolak dengan alasan pendidikannya yang tidak sampai sarjana. Karena selama ini, Aurelie terlalu sibuk berkarier sebagai aktris sejak usia 14 tahun. Sehingga ia melewatkan pendidikan S1-nya. ""Yang paling terakhir, aku ditawarin lagi 'aku bilang aku nggak tertarik, aku juga nggak ngerti-ngerti banget politik'. Aku dari dulu kan syuting terus ya jadi nggak sempet kuliah jadinya malu kalau orang tahu,"" jelas Aurelie menceritakan melalui video reels di Instagram pribadinya, @aurelie, Minggu (31/8/2025). Mengeluh rendah diri dengan pendidikannya, Aurelie malah dibuat heran dengan jawaban rekannya tersebut. Dikatakan, Aurelie tak perlu bingung dengan pendidikannya. Aurelie malah ditawari solusi instan lanjut kuliah dan mendapatkan ijazah S1 hingga S2."
"Aurelie Moeremans Pernah Ditawari Masuk Partai Politik, Diiming-imingi Gaji Ratusan Juta per Bulan",https://www.tribunnews.com/seleb/2025/09/01/aurelie-moeremans-pernah-ditawari-masuk-partai-politik-diiming-imingi-gaji-ratusan-juta-per-bulan,"TRIBUNNEWS.COM - Aktris sekaligus model Aurelie Moeremans membongkar pernah dapat tawaran masuk partai politik . Curhatan pemilik nama lengkap Aurelie Alida Marie Moeremans ini diungkap melalui akun Instagram reels pribadinya, @aurelie pada Minggu (31/8/2025). Awalnya Aurel mengaku resah dengan kondisi politik hingga menyebabkan demo di berbagai kota. Wanita berdarah campuran Belgia–Indonesia ini, kemudian mencoba bersuara dan menaggapi terkait publik figur yang kini terpilih menjadi anggota DPR. Wanita kelahiran 8 Agustus 1993 ini, mengaku juga pernah ditawari masuk politik oleh seorang aktris senior pada tahun 2016. Bahkan penawaran untuk Aurelie masuk politik tidak hanya sekali saja. Ia sudah berulang kali mendapatkan bujukan yang sama. Namun istri dari Tyler Bigenho ini, selalu menolak tawaran masuk politik . Kini Aurelie mengaku bersyukur tak pernah menerima tawaran tersebut, lantaran ia merasakan dampaknya yang cukup besar kepada masyarakat. ""Lihat berita yang sekarang bikin aku bersyukur banget, selalu nolak-nolakin tiap aku ditawarin masuk partai politik apa pun,"" jelas Aurelie, dikutip Tribunnews Senin (1/9/2025). ""Aku ditawari beberapa kali, pertama kali itu aku inget di tahun 2016, ada seorang aktris senior lah ngajak aku ngopi padahal kita nggak deket,"" cerita Aurelie. Wanita yang memutuskan menetap bersama suami di Amerika Serikat itu, kemudian membongkar terkait penawaran gaji ratusan juta perbulan jika dia bersedia gabung ke politik. ""Dan bener aja, dia ngenalin aku ke bos untuk diajak gabung, dikasih tahu per bulannya bisa dapat ratusan juta,"" bongkarnya. Kembali, Aurelie dijelaskan soal apa saja pekerjaan yang harus dilakukan oleh pemain film Mantan tapi Menikah itu. Aurelie pun dibuat heran, karena dirinya hanya diminta untuk mengikuti pimpinan politik dalam setiap agenda. Pun jika harus bicara dengan masyarakat, Aurelie hanya perlu membaca skrip yang sudah disiapkan saja."
"Ijazah Fisik Jokowi Tak Pernah Ditunjukkan, Pengamat: Memperkuat Dugaan Teori Konspirasi Politik",https://www.tribunnews.com/nasional/2025/08/28/ijazah-fisik-jokowi-tak-pernah-ditunjukkan-pengamat-memperkuat-dugaan-teori-konspirasi-politik,"TRIBUNNEWS.COM - Pengamat Politik Universitas Nasional (Unas), Selamat Ginting , menyebutkan bahwa pernyataan sepihak dari kubu Joko Widodo (Jokowi) tanpa bukti fisik ijazah , tidak cukup menjawab keraguan publik tentang keaslian ijazah Presiden ke-7 RI itu. Fisik ijazah Jokowi yang tidak pernah ditunjukkan kepada publik itu menjadi pertanyaan banyak orang, bahkan menimbulkan kecurigaan tersendiri, khususnya bagi Pakar telematika Roy Suryo Cs yang hingga kini masih terus mempersoalkan ijazah Jokowi tersebut. Foto yang disebut ijazah Jokowi sebelumnya juga ramai beredar di media sosial, tetapi Jokowi sampai sekarang pun tidak pernah menunjukkan ijazah aslinya, dia hanya mau menunjukkan di persidangan saja untuk kepentingan hukum. Kuasa hukum Jokowi , Rivai Kusumanegara, sebelumnya juga mengungkapkan alasan tidak memperlihatkan fisik ijazah Jokowi karena merasa tidak memiliki kewajiban secara hukum untuk menunjukkan fisik ijazah Jokowi kepada publik. Namun, menurut Selamat, kepercayaan publik itu merupakan sebuah kunci, sehingga jika tidak ada transparansi, maka hal itu akan memperkuat adanya dugaan konspirasi politik . ""Pernyataan sepihak tanpa bukti dokumentatif tidak cukup untuk menjawab keragu-raguan publik. Mengapa hal itu bisa terjadi? Karena dalam konteks politik , kepercayaan publik adalah kunci,"" ungkapnya, dikutip dari YouTube Kompas TV, Kamis (28/8/2025). ""Kemudian jika transparansi tidak dijaga dengan baik, justru akan memperkuat ada dugaan teori konspirasi politik dalam kasus dugaan ijazah palsu ini dan itu otomatis akan menurunkan legitimasi pemerintah, legitimasi aparat penegak hukum, dan juga legitimasi perguruan tingginya,"" tambah Selamat. Selain itu, kata Selamat, momen ini juga bisa dimanfaatkan oleh musuh-musuh politik Jokowi sebagai upaya untuk mendelegitimasi eks Presiden RI beserta turunannya. ""Ini bisa dimainkan menjadi alat politik bagi musuh-musuh politik mantan Presiden Jokowi . Ya, artinya begini, bisa digunakan untuk mendelegitimasi Jokowi , juga turunan-turunannya, termasuk anaknya, program-program Presiden Jokowi yang lalu. Karena itu, ini bisa melemahkan kekuatan mantan Presiden Jokowi ,"" jelas Selamat. Menurut Selamat, dalam politik , persepsi itu menjadi lebih penting daripada fakta karena tidak adanya transparansi kepada publik, sehingga menimbulkan keraguan. ""Implikasinya adalah, dalam politik ya, persepsi itu menjadi lebih penting daripada fakta. Jadi dalam politik persepsi bisa lebih penting daripada fakta meskipun ijazah itu nantinya mungkin asli misalnya."" ""Dalam politik bisa seperti itu karena persoalan transparansinya tidak dibuka sebesar-besarnya. Ini kan membuat keragu-raguan,"" katanya. Kasus tudingan palsu ijazah Jokowi telah memasuki tahap penyidikan dan da empat laporan serupa yang naik ke tahap ini, sementara dua laporan lainnya dicabut. Kasus tudingan ijazah palsu juga bergulir di Bareskrim Polri. Setelah dilakukan penyelidikan, Bareskrim menegaskan ijazah milik Jokowi asli dan sama dengan pembanding. Setelah naik status penyidikan, para terlapor dalam perkara ini adalah Eggi Sudjana, Rizal Fadillah, Kurnia Tri Royani, Rustam Effendi, Damai Hari Lubis, Roy Suryo , Rismon Sianipar, Tifauzia Tyassuma, Abraham Samad, Mikhael Sinaga, Nurdian Susilo, dan Aldo Husein."
"Protes Warga Pati hingga Usul Pemakzulan Bupati Sudewo, Kedekatan Prabowo-Mega Disebut Jadi Penentu",https://www.tribunnews.com/regional/2025/08/19/protes-warga-pati-hingga-usul-pemakzulan-bupati-sudewo-kedekatan-prabowo-mega-disebut-jadi-penentu,"TRIBUNNEWS.COM, JAKARTA - Kebijakan kontroversial Bupati Pati , Sudewo , memicu protes warga, terutama soal kenaikan Pajak Bumi dan Bangunan Perdesaan dan Perkotaan (PBB-P2) hingga 250 persen. PBB adalah pajak yang dikenakan atas kepemilikan atau pemanfaatan tanah dan/atau bangunan. Di Kabupaten Pati , PBB dipungut pemerintah daerah sebagai salah satu sumber pendapatan asli daerah (PAD). Buntutnya, demonstrasi besar-besaran menuntut penghapusan kebijakan dan bahkan meminta Sudewo mundur setelah pernyataannya yang dianggap arogan memicu kemarahan publik. Pengamat politik dan peneliti dari Lembaga Constra, Revan Fauzano, menilai, kombinasi kebijakan yang membebani rakyat dan arogansi kekuasaan menjadi penyebab utama konflik. Constra berdiri sejak tahun 2025, fokus kajiannya adalah tentang politik dan sistem politik , termasuk menjadi lembaga survei politik . Revan, lulusan magister ilmu politik Universitas Andalas ini menilai kenaikan PBB di tengah kesulitan ekonomi warga ibarat 'menyiram minyak ke dalam api'. Dirinya menekankan pentingnya evaluasi kebijakan dan pola komunikasi yang konstruktif. Revan menyoroti relevansi politik nasional dalam dinamika Pati . ""Hal yang paling menarik adalah seperti apa peristiwa di Pati belakangan ini mempengaruhi peristiwa politik di sana ke depannya, bagaimana akhir dari proses pemakzulan yang saat ini sedang bergulir?"" ujarnya. Dirinya menyebut, kemungkinan pemakzulan terjadi masih 50:50, prosesnya sangat bergantung pada dinamika politik di DPRD. Dia mengatakan jika melihat kemungkinan pemakzulan terjadi, keuntungan bisa saja ada pada oposisi politik yang menjadi lawan head to head pada pemilihan bupati tahun 2024 lalu. ""Sebagaimana yang kita tahu, bahwa pertarungan antara Bupati Sudewo diusung dari Partai Gerindra yang memenangkan pertarungan elektoral melawan kandidat dari PDIP. Bagaimana konstelasi politik di Pati sangat mempengaruhi proses pemakzulan , tentu ini akan sangat bergantung kepada transaksi politik antara Gerindra dengan PDIP. Kemudian kita lihat pada level nasional, hubungan antara Prabowo dengan Megawati yang makin lama menunjukkan kedekatan, hal ini dapat mempengaruhi proses politik di Pati ,"" ujarnya. Selain dari bergantung pada proses politik di DPRD, Revan menyampaikan analisa relevansi kedekatan Prabowo Subianto dengan Megawati Soekarnoputri dengan peristiwa politik di Pati menjadi salah satu faktor yang akan mempengaruhi pemakzulan . ""Ada beberapa penyebab dari kemungkinan terjadinya pemakzulan . Pertama, adanya political deal antara gerindra dengan PDIP untuk menyelesaikan kasus Pati dengan lebih kondusif, mengingat pemerintahan Prabowo selalu menginginkan kestabilan politik , sehingga penyelesaian akan lebih pragmatis dan menjaga agar bola liar tidak lagi berkembang di masyarakat. Menjaga citra dan wibawa partai di hadapan rakyat selalu menjadi prioritas Prabowo, mengingat rakyat sudah protes keras terhadap tindakan dan ucapan Bupati Sudewo ,"" katanya."
"Fero Walandouw Vakum dari Dunia Hiburan, Fokus di Politik dan Bisnis Sejak Jadi Komisaris Perusahaan",https://www.tribunnews.com/seleb/2025/08/12/fero-walandouw-vakum-dari-dunia-hiburan-fokus-di-politik-dan-bisnis-sejak-jadi-komisaris-perusahaan,"Laporan Wartawan Tribunnews.com, Bayu Indra Permana TRIBUNNEWS.COM, JAKARTA - Aktor Fero Walandouw kini jarang terlihat di layar kaca. Bukan tanpa alasan, hal itu karena Fero memutuskan untuk vakum sementara dari dunia hiburan , demi fokus menekuni bisnis dan politik . Langkah baru Fero dimulai setelah menjabat sebagai Komisaris Independen di sebuah perusahaan. “Untuk sementara fokus ke bisnis dan politik ,” ujar Fero Walandouw di kawasan Kuningan Jakarta Selatan, Senin (11/8/2025). Fero mengatakan bahwa impiannya adalah agar bangsa Indonesia bisa jauh lebih baik lewat kolaborasi. Hal itu ingin diwujudkan Fero lewat karirnya sebagai seorang komisari di sebuah perusahaan. “Impian saya bangsa ini menjadi lebih baik ke depannya, mungkin bisa dimulai dengan kolaborasi seperti ini,"" tuturnya. “Ini merupakan tanggung jawab,” kata Fero Fero menyadari bahwa jabatan komisaris bukanlah posisi yang bisa dianggap remeh karena ada tanggung jawab yang menuntutnya mengawasi jalannya operasional perusahaan, sekaligus melindungi kepentingan para pemegang saham minoritas. Sebagai sosok yang telah berkecimpung di industri kreatif selama 15 tahun, Fero melihat peluang untuk menggabungkan kreativitas dengan bisnis. Fero Walandouw saat ini tercatat sebagai Komisaris Independen PT CPL (Cipta Perdana Lancar). “Peran pelaku ekonomi kreatif menurut saya bisa men-support berbagai industri,"" ucapnya. ""Saya berharap dengan ide dan gagasan yang kreatif di era informasi terbuka ini, saya bisa berkolaborasi dengan para pelaku industri dalam negeri dan mendorong pertumbuhan ekonomi perusahaan,” terus Fero. Ia menyebut bidang usaha yang ia jalani saat ini sejalan dengan program Asta Cita Presiden Prabowo Subianto."
Messi dan Masalah Politik yang Memungkinkan Tinggalkan Barcelona pada 2018,https://www.tribunnews.com/superskor/2025/08/08/messi-dan-masalah-politik-yang-memungkinkan-tinggalkan-barcelona-pada-2018,"Messi dan Masalah Politik yang Memungkinkannya Meninggalkan Barcelona pada 2018 TRIBUNNEWS.COM- Lionel Messi pernah mengalami hari-hari yang memungkinkannya meninggalkan Barcelona secara gratis pada 2018. Situasi politik dan sosial yang memanas di Barcelona menjadi kunci segalanya. Salah satu kontrak terakhir Messi di Barcelona memungkinkannya pergi secara gratis pada 2018. Di masa lalu, satu peringatan lagi atas kepergian Lionel Andrés Messi dari Barcelona diperingati. Agustus 2021 merupakan trauma mendalam bagi klub Catalan tersebut, sekaligus luka yang perlahan mulai pulih. Selama beberapa hari terakhir, berbagai laporan kembali muncul yang menunjukkan bagaimana pemain Argentina itu bisa saja meninggalkan klub yang dicintainya pada 2018 secara cuma-cuma. Konspirasi politik dan sosial yang jauh dari olahraga elit menjadi penyebab masalah semua ini. Kisah ini bermula pada tahun 2017, ketika Catalonia mengalami periode ketegangan politik yang intens pada tanggal 1 Oktober. Referendum kemerdekaan diadakan pada tanggal tersebut, tetapi dinyatakan ilegal oleh Mahkamah Konstitusi Spanyol. Tingkat partisipasi pemilih sebesar 43,03 persen dan 90,18% suara mendukung kemerdekaan memicu suasana penangkapan dan kerusuhan sosial di jalan-jalan Komunitas Otonom tersebut. Pada tanggal 27 Oktober, Parlemen Catalonia mengirimkan deklarasi kemerdekaan sepihak kepada Madrid, yang tidak diakui. Messi tidak asing dengan apa yang telah terjadi di tanah kelahirannya sejak tahun 2000 atau konsekuensi yang dapat ditimbulkannya terhadap sepak bola. Seluruh konteks ini setara dengan risiko melihat Barcelona terdegradasi dari La Liga . Jangan lupa bahwa saat itu, Messi adalah figur utama Barcelona , dan kejuaraan Divisi Pertama sedang melaju. Tim Catalan itu bahkan hampir membatalkan pertandingan kandang mereka melawan Unión Deportiva Las Palmas di Camp Nou sebagai bentuk protes . Pertandingan yang pada saat itu seharusnya tidak dihadiri penonton di tribun, karena ketidakmampuan kota untuk menjamin keselamatan para penonton."
Pakar Hukum Nilai Pemberian Amnesti ke Hasto Bagian dari Politik Prabowo,https://www.tribunnews.com/nasional/2025/08/05/pakar-hukum-nilai-pemberian-amnesti-ke-hasto-bagian-dari-politik-prabowo,"TRIBUNNEWS.COM - Pakar Hukum Pidana, Abdul Fickar Hadjar, menanggapi pemberian amnesti dari Presiden Prabowo Subianto kepada eks Sekjen PDIP, Hasto Kristiyanto , dalam kasus suap terhadap eks Komisioner KPU, Wahyu Setiawan, dalam pengurusan Pergantian Antar Waktu (PAW) anggota DPR RI, Harun Masiku. Amnesti merupakan bentuk pengampunan atau penghapusan hukuman yang diberikan oleh kepala negara kepada seseorang atau sekelompok orang yang telah melakukan tindak pidana tertentu. Fickar menilai terlepas dari adanya motif apapun di balik keputusan Prabowo, pemberian amnesti kepada Hasto Kristiyanto ini merupakan bagian dari tindakan politik Prabowo. ""Saya kira saya gini kalau motif ya motif nah itu yang sampai hari ini saya belum belum baca nih putusan amnesti dan abolisi nya ya."" ""Apa isi pertimbangannya yang pastinya gitu ya. Yang tertulisnya di dalam keputusan presiden itu apa pertimbangannya, itu yang belum belum saya ketahui banyak gitu."" ""Tetapi dari itu tadi dari lembaga yang digunakan gitu ya, maka tekanannya pada politik , itu sebenarnya. Pada apa yang dilakukan oleh Pak Prabowo sebenarnya bagian dari tindakan politik ,"" kata Fickar dalam tayangan Program 'On Focus' di kanal YouTube Tribunnews.com , Selasa (5/8/2025), malam. Lebih lanjut Fickar menuturkan, terkait adakah 'kong kali kong' antara Ketum Gerindra itu dengan PDIP dibalik amnesti Hasto ini, Fickar mengaku tak mengetahuinya. Karena menurutnya, politik adalah seni kemungkinan. Apapun yang tidak mungkin bisa saja menjadi mungkin dalam dunia politik . ""Nah, apakah kemudian ada deal Pak Prabowo dengan Hasto atau dengan Tom Lembong segala macam. Nah, itu yang yang sampai hari ini saya saya belum tahu gitu ya. Saya belum, saya tidak mengerti."" ""Karena kan gini, politik itu kan banyak orang bilang itu seni kemungkinan. Yang tidak mungkin jadi mungkin gitu ya. Politik itu seni kemungkinan."" ""Sehingga ketika orang ada kebijakan politik ya itu tadi yang tidak mungkin menjadi mungkin, yang  dianggap tidak bisa kemudian menjadi bisa dan dan seterusnya. Nah, karena itu saya belum lihat motif politiknya,"" jelas Fickar. Namun jika melihat dari pernyataan PDIP yang menyebut akan menjadi partai penyeimbang di Pemerintahan Prabowo, Fickar menilai hal ini bisa jadi indikator penilaiannya. Karena jika PDIP menjadi penyeimbang, maka PDIP tak akan berperilaku keras ke Pemerintahan Prabowo seperti PDIP biasanya ketika menjadi oposisi. Fickar juga menilai pernyataan PDIP yang menyebut akan menjadi partai penyeimbang ini hanyalah pernyataan diplomasi belaka. ""Tetapi dari pernyataan apa partai PDI Perjuangan ya, bahwa dia tidak menjadi tidak masuk dalam pemerintahan tapi juga tidak oposisi."""
"Rocky Gerung Sebut Kasus Hasto Bentuk Dendam Politik Jokowi, tapi Diselamatkan Prabowo Lewat Amnesti",https://www.tribunnews.com/nasional/2025/08/04/rocky-gerung-sebut-kasus-hasto-bentuk-dendam-politik-jokowi-tapi-diselamatkan-prabowo-lewat-amnesti,"TRIBUNNEWS.COM - Pengamat politik , Rocky Gerung , menilai kasus yang menjerat Sekretaris Jenderal (Sekjen) PDIP, Hasto Kristiyanto, merupakan bentuk dendam politik dari Joko Widodo (Jokowi). KPK menetapkan Hasto sebagai tersangka karena dituding terlibat dalam kasus suap kepada eks Komisioner KPU RI periode 2017-2022 Wahyu Setiawan, agar Harun Masiku yang kini masih buron, bisa ditetapkan sebagai anggota DPR RI terpilih periode 2019-2024. Atas penetapan tersangka Hasto itu, PDIP meyakini bahwa ada upaya kriminalisasi terhadap Sekjen PDIP karena partai berlogo banteng itu mengkritik Jokowi di akhir kepemimpinannya. Jokowi sendiri diketahui telah dipecat dari PDIP pada Sabtu, 14 Desember 2024 lalu, bersama dengan putranya Wakil Presiden Gibran Rakabuming Raka, dan menantunya Muhammad Bobby Afif Nasution. PDIP menyatakan pemecatan terhadap Jokowi merupakan sanksi yang diberikan partai karena eks Wali Kota Solo itu dianggap menyalahgunakan kekuasaan dengan mengintervensi Mahkamah Konstitusi dengan perubahan aturan yang meloloskan Gibran menjadi calon wakil presiden. ""Secara logis, tuntutan pada Hasto adalah dendam politik Jokowi , kan itu dasarnya yang Hasto ngoceh terus tentang Jokowi atau PDIP atau bahkan Ibu Mega, bahkan bukan sekedar ngoceh, memberhentikan dinasti Jokowi dari keanggotaan PDIP dan itu pasti menimbulkan sakit hati,"" ungkapnya, Senin (4/8/2025), dikutip dari YouTube Rocky Gerung Official. Namun, kini Hasto sudah bebas karena mendapatkan amnesti dari Presiden Prabowo Subianto . Amnesti adalah pengampunan atau penghapusan hukuman yang diberikan oleh kepala negara kepada seseorang atau sekelompok orang yang telah melakukan tindak pidana tertentu. Amnesti diberikan melalui undang-undang atau keputusan resmi lainnya. Dalam Undang-Undang Darurat Nomor 11 Tahun 1954 pada Pasal 4 dijelaskan dengan pemberian amnesti , semua akibat hukum pidana terhadap orang-orang yang diberi amnesti dihapuskan. Menurut Rocky, konsekuensi politik dari keputusan Prabowo memberikan amnesti untuk Hasto itu adalah cairnya hubungan sang Presiden dengan Ketua Umum PDIP, Megawati Soekarnoputri. ""Konsekuensi lanjutannya tentu adalah cairnya hubungan antara Presiden Prabowo dan Ibu Megawati yang selama ini seolah-olah dijadikan alat, relasi itu dijadikan alat untuk menghitung apakah Ibu Megawati yang akan menjadi sahabat politik, kendati Ibu Megawati tetap berada dalam posisi penyeimbang atau Jokowi yang akan jadi semacam juga sahabat politik seterusnya oleh Presiden Prabowo,"" ucap alumnus Universitas Indonesia (UI) itu. Dengan ini, Rocky pun mengatakan, jika Prabowo bersahabat dengan Megawati, berarti dia mengambil jarak dari Jokowi . Begitu pun sebaliknya, jika Prabowo memutuskan untuk bersahabat dengan Jokowi , berarti dia menjaga jarak dengan Megawati. ""Kan Presiden Prabowo mesti putuskan, bersahabat dengan Ibu Mega artinya mengambil jarak dari Jokowi . Bersahabat dengan Jokowi artinya mengambil jarak dari Ibu Mega. Nah, itu dasarnya, the enemy of my enemy is my friend . Kira-kira itu dasar berpikirnya kan,"" ujarnya. Kendati demikian, Rocky berpendapat bahwa hubungan Prabowo dan Megawati dinilainya lebih erat, dibandingkan dengan Jokowi , meskipun eks Presiden RI ke-7 itu dianggap telah berjasa atas kemenangan Prabowo di Pilpres 2024 lalu."
"Politik Kebangsaan: Kembali ke Rumah Rakyat, Menjaga Arah Sejarah",https://www.tribunnews.com/tribunners/2025/08/03/politik-kebangsaan-kembali-ke-rumah-rakyat-menjaga-arah-sejarah,"TRIBUNNERS - Sejarah tidak selalu datang dengan suara fanfare. Ia kerap tiba dalam bahasa isyarat—dalam gerak yang hanya terbaca oleh mereka yang peka terhadap denyut zaman. Dan kali ini, denyut itu berpijak di Denpasar, ketika Megawati Soekarnoputri, dalam forum konsolidasi Fraksi PDI Perjuangan dari pusat hingga daerah, menyampaikan sesuatu yang lebih dari sekadar arahan partai. Ia menyampaikan kredo ideologis, doktrin gerak, dan panggilan pulang: kembali ke rumah rakyat. “Dharma eva hato hanti”—kebenaran yang mati akan menghancurkan. Namun kebenaran yang ditegakkan akan menyelamatkan. Arahan itu bukan perintah turun ke bawah dalam arti organisatoris semata. Ia adalah ajakan untuk menyentuh ulang dasar kekuatan politik : suara rakyat yang murni, jerit perut yang sering tak terdengar di ruang istana, dan denyut harapan yang tak bisa dicapai oleh retorika kekuasaan. Kekuasaan, sebagaimana ditegaskan Megawati, bukanlah hak istimewa, melainkan amanah konstitusional. Siapa pun yang mengkhianatinya akan dihukum oleh sejarah, cepat atau lambat. Amnesti dan Arsitektur Ulang Kontrak Politik Dalam waktu yang sangat singkat setelah pidato itu, sebuah rangkaian peristiwa menggemparkan jagat politik nasional: Presiden Prabowo mengajukan amnesti dan abolisi kepada DPR, yang mencakup tokoh-tokoh penting seperti Hasto Kristiyanto dan Tom Lembong. DPR menyetujui, Keputusan Presiden diteken, dan gelombang baru kekuasaan pun terbentuk. Ini bukanlah sekadar keputusan hukum. Ini adalah simbol pergeseran. Amnesti menjadi pintu yang membuka jalan menuju rekonsiliasi kebangsaan, sekaligus sinyal bahwa polarisasi pasca-pemilu harus ditutup dengan jembatan dialog, bukan tembok kecurigaan. Dalam langkah ini, politik Indonesia mulai kembali pada akarnya: gotong royong sebagai prinsip dasar, bukan perebutan ruang antar faksi. Bagi PDI Perjuangan, langkah ini bukan sekadar pembebasan tokoh. Ia menjadi momentum untuk memulihkan pengaruh secara substantif, tanpa harus memamerkan kekuasaan. Karena kekuatan sejati, seperti yang selalu diyakini Megawati, bukan berasal dari jabatan, tetapi dari kemampuan memengaruhi arah sejarah. Kekuatan di luar kabinet: Politik sebagai arus dasar PDI Perjuangan menunjukkan bahwa menjadi kekuatan utama dalam republik tidak harus berarti duduk di dalam kabinet."
DPR Bantah Pemberian Amnesti kepada Hasto Mengandung Unsur Politik: Dari Awal Kasus Hasto Janggal,https://www.tribunnews.com/nasional/2025/08/02/dpr-bantah-pemberian-amnesti-kepada-hasto-mengandung-unsur-politik-dari-awal-kasus-hasto-janggal,"TRIBUNNEWS.COM - Anggota Komisi III DPR RI Fraksi PKB, Hasbiallah Ilyas , membantah pemberian amnesti kepada Sekretaris Jenderal PDIP, Hasto Kristiyanto , bermuatan politik . Hasto yang divonis 3,5 tahun penjara dalam kasus suap pengurusan pergantian antarwaktu (PAW) anggota DPR periode 2019-2024 untuk Harun Masiku itu, kini bebas karena mendapatkan amnesti dari Presiden Prabowo Subianto . Amnesti adalah pengampunan atau penghapusan hukuman yang diberikan oleh kepala negara kepada seseorang atau sekelompok orang yang telah melakukan tindak pidana tertentu. Amnesti diberikan melalui undang-undang atau keputusan resmi lainnya. Dalam Undang-Undang Darurat Nomor 11 Tahun 1954 pada Pasal 4 dijelaskan dengan pemberian amnesti , semua akibat hukum pidana terhadap orang-orang yang diberi amnesti dihapuskan. Namun, setelah adanya pemberian amnesti ini, banyak yang bertanya-tanya, apakah ada unsur politik juga di dalamnya. Hasbiallah pun menjelaskan, jika memang ada unsur politik di dalamnya, maka pemberiannya akan dilakukan ketika proses hukum Hasto sedang berjalan. Namun, pemberian amnesti dari Presiden ini dilakukan ketika Hasto sudah divonis oleh majelis hakim. Sehingga, menurut Hasbiallah, tidak ada masalah di balik pemberian amnesti untuk Hasto tersebut. ""Yang dilakukan oleh ini adalah hak konstitusi Presiden, koordinasi dengan DPR, minta pertimbangan dari DPR dan saya rasa politik juga tidak, tidak murni politik , kecuali proses hukumnya belum jalan, toh ini sudah berjalan proses hukumnya dan Pak Hasto sudah divonis, tinggal menunggu banding, tidak ada masalah,"" jelasnya, dikutip dari YouTube Kompas TV, Sabtu (2/8/2025). Hasbiallah juga menyampaikan, dari awal kasus Hasto ini janggal karena perkara yang menyeret eks kader PDIP Harun Masiku sudah lama, tetapi Hasto baru ditangkap. ""Dari awal (kasus) Pak Hasto itu janggal, sangat janggal. Saya di DPR pada waktu itu saya sering rapat dengan KPK. Saya sering mengatakan, oke pencegahan korupsi kita setuju, sangat setuju."" ""Penangkapan ini semua kita sangat setuju. Tapi untuk pencegahannya harus maksimal. Masa Pak Hasto ini sudah sekian lama, sudah sekian tahun baru ditangkap,"" kata Hasbiallah. KPK diketahui menetapkan Hasto sebagai tersangka pada 24 Desember 2024 dan diumumkan langsung oleh Ketua KPK, Setyo Budiyanto. Pada Februari 2025, setelah Hasto diperiksa, KPK kemudian menahannya di Rutan KPK selama 20 hari pertama. Kasus Harun Masiku merupakan kasus lama yang terjadi sejak 2019, tetapi Setyo berdalih mempunyai bukti baru sehingga bisa menetapkan Hasto sebagai tersangka."
